,0
Nckap5l,3.943722612579081e-06
Nckipsd,1.282134226635175e-05
Ncl,0.00039870434909745347
Ncln,6.772291608959962e-05
Ncoa1,3.702428114233354e-05
Ncoa2,1.7554945059670944e-05
Ncoa3,0.0001137733789128893
Ncoa4,1.8323576477319637e-05
Ncoa5,2.1652041304015376e-05
Ncoa6,2.1763664553166506e-05
Ncoa7,1.532325710595974e-05
Ncor1,0.00013916254268989025
Ncor2,3.592666746855215e-05
Ncr1,1.1991474961819346e-05
Ncrna00085,2.6894478753304345e-06
Ncrna00086,3.2331890788259166e-06
Ncs1,6.55082928949956e-05
Ncstn,9.645049664563027e-05
Nctc1,2.0444836611589495e-07
Ndc80,9.776044852161213e-06
Nde1,6.239016392573643e-05
Ndel1,0.00014225858609526114
Ndfip1,0.0002529994586918546
Ndfip2,8.100375165064979e-05
Ndn,8.309996753249966e-05
Ndnl2,4.509396962674835e-05
Ndor1,2.266268746640994e-05
Ndp,3.6257980812618926e-06
Ndrg1,0.00016731586869908317
Ndrg2,0.000222242606317722
Ndrg3,6.980956853377122e-05
Ndrg4,3.270175674046649e-05
Ndst1,2.156803248116027e-05
Ndst2,1.4278331996637104e-05
Ndst3,6.500149046953246e-07
Ndst4,1.3490424274918138e-06
Ndufa1,7.800896114169765e-05
Ndufa10,0.0001456094353432726
Ndufa11,9.947840055754345e-05
Ndufa12,5.1796923323966536e-05
Ndufa13,0.00011245371417051544
Ndufa2,7.590174730651776e-05
Ndufa3,4.5788663716846866e-05
Ndufa4,0.0001334826676240484
Ndufa4l2,1.65128292101663e-05
Ndufa5,4.232105087193221e-05
Ndufa6,9.750674845145312e-05
Ndufa7,0.00011160226935972142
Ndufa8,0.00010149407436269658
Ndufa9,0.0001482632295275087
Ndufab1,5.904624817004173e-05
Ndufaf1,1.971111174146651e-05
Ndufaf2,1.039931201710011e-05
Ndufaf3,3.1981480454578585e-05
Ndufaf4,2.1782910971494036e-05
Ndufb10,0.00010801852051850121
Ndufb11,0.00010469113157854426
Ndufb2,4.6633832521664514e-05
Ndufb3,5.176643986636703e-05
Ndufb4,2.185783452855478e-05
Ndufb5,0.00010245992179671698
Ndufb6,6.851204912677112e-05
Ndufb7,9.077755507210516e-05
Ndufb8,0.00014605072822063955
Ndufb9,0.00015960477924186096
Ndufc1,3.085676041212783e-05
Ndufc2,7.413989311449461e-05
Ndufs1,6.771135030715746e-05
Ndufs2,0.00021053038373610832
Ndufs3,7.446101542028547e-05
Ndufs4,7.6706122072489e-05
Ndufs5,1.183612887103285e-05
Ndufs6,7.73452585668253e-05
Ndufs7,0.00017731796930936462
Ndufs8,0.00013575724161859812
Ndufv1,0.0001600683668833154
Ndufv2,0.00014358685793154546
Ndufv3,6.427156108873803e-05
Neat1,8.892502753659485e-05
Neb,2.8116506774131554e-06
Nebl,7.245260385061927e-06
Necab1,2.395611252665403e-06
Necab2,2.50502295685343e-06
Necab3,2.1141473274966413e-06
Necap1,2.9243229161346194e-05
Necap2,9.417652036593544e-05
Nedd1,1.6729411187836508e-05
Nedd4,0.0002984480525420105
Nedd4l,2.0850236711920165e-05
Nedd8,0.00010428083021640348
Nedd9,4.45930546926059e-05
Nefh,2.4071471493648235e-06
Nefl,4.557874625980871e-06
Nefm,3.101153867380218e-06
Negr1,5.273847364913555e-06
Neil1,1.2061467371327229e-05
Neil2,2.1245774517145113e-07
Neil3,7.727407072760763e-06
Nek1,1.9346535565724982e-05
Nek10,1.5501734761630568e-07
Nek11,4.2485571885741306e-07
Nek2,5.999921484893919e-06
Nek3,4.235616661965713e-06
Nek4,5.972486373054365e-06
Nek5,1.130069590402037e-06
Nek6,3.785411856112319e-05
Nek7,3.344525424846696e-05
Nek8,9.365175660908278e-06
Nek9,2.9019235519475322e-05
Nelf,2.909442804822077e-05
Nell1,5.931722219950713e-06
Nell2,4.821705962930311e-06
Nemf,5.814594016986027e-05
Nenf,6.703360143319514e-05
Neo1,2.3837615556671643e-05
Nepn,2.060024247386148e-06
Nes,1.990160346572067e-05
Nespas,4.2527411925583763e-07
Net1,6.152365670059913e-05
Neto1,5.674405974919599e-07
Neto2,2.5953376714276495e-06
Neu1,5.898061907897456e-05
Neu2,4.357460835135499e-06
Neu3,4.057378092236843e-06
Neu4,9.645294727653532e-06
Neurl1a,6.204937680121962e-06
Neurl1b,7.12813815924579e-06
Neurl2,3.1857305193474717e-06
Neurl3,4.240165272011443e-05
Neurl4,6.234255593754427e-06
Neurod1,6.976438129074137e-06
Neurod2,3.687004082402859e-07
Neurod4,4.369295589262365e-08
Neurod6,9.529069074119734e-07
Neurog1,4.243775469734992e-09
Neurog2,5.433228030970575e-08
Neurog3,1.0977631024951107e-06
Nexn,6.425225489892501e-06
Nf1,2.8235153172827666e-05
Nf2,2.477623707905169e-05
Nfam1,4.417420600804015e-05
Nfasc,2.4861232131417368e-05
Nfat5,3.260038430107677e-05
Nfatc1,4.3842504149317695e-05
Nfatc2,1.0264856060492097e-05
Nfatc2ip,3.391583515372363e-06
Nfatc3,2.2767945052356468e-05
Nfatc4,2.5139289081913244e-06
Nfe2,3.559544378171361e-05
Nfe2l1,4.750900661219775e-05
Nfe2l2,0.00022014845255212152
Nfe2l3,5.266465586455637e-06
Nfia,0.00011249310357945284
Nfib,0.00017960667926023255
Nfic,6.51906373353631e-05
Nfil3,9.290338772501494e-05
Nfix,9.69828812668828e-05
Nfkb1,6.533782461838032e-05
Nfkb2,3.682551106733912e-05
Nfkbia,0.0010035740898887082
Nfkbib,6.035859090544316e-05
Nfkbid,2.6124412820003912e-05
Nfkbie,2.915727776521269e-05
Nfkbil1,1.0796344109462289e-05
Nfkbiz,0.00013840356436714806
Nfrkb,1.4737108033509654e-05
Nfs1,5.0383118491947145e-05
Nfu1,5.891209107086116e-05
Nfx1,2.9504729410361556e-05
Nfxl1,6.156911291531369e-06
Nfya,9.164612441349183e-06
Nfyb,3.182335498971684e-05
Nfyc,4.715390421690626e-05
Ng23,7.368927588539134e-07
Ngb,1.6585092936122774e-06
Ngdn,5.6075037512115085e-05
Ngef,9.065212460980602e-06
Ngf,1.0265543432575223e-05
Ngfr,3.7191611415960625e-06
Ngfrap1,6.559780069451571e-05
Ngly1,3.868350769377168e-05
Ngp,0.0012549666519646703
Ngrn,3.1286009335168704e-05
Nhedc1,2.3669508253733197e-07
Nhedc2,1.258369084004659e-06
Nhej1,4.715342604502235e-06
Nhlh1,4.961033295605695e-09
Nhlh2,5.037241939604457e-07
Nhlrc1,4.6756244523946444e-06
Nhlrc2,2.0371048712753044e-05
Nhlrc3,6.296208738464009e-06
Nhlrc4,8.32975421777843e-07
Nhp2,6.567179779355137e-05
Nhp2l1,0.00014088455918683483
Nhs,5.303822764886402e-07
Nhsl1,3.0443111846799647e-05
Nhsl2,1.7397148337979388e-05
Niacr1,3.426472131452424e-05
Nicn1,2.3889288005877076e-05
Nid1,0.00017188823791029517
Nid2,1.6889240140034696e-05
Nif3l1,2.914218546512666e-05
Nin,2.409863763380309e-05
Ninj1,0.00012675966059344856
Ninj2,5.306064195592248e-06
Ninl,4.959987294609634e-06
Nip7,6.063336042423713e-05
Nipa1,2.8487568156048664e-05
Nipa2,2.0217465880788483e-05
Nipal1,2.103110522701056e-05
Nipal2,1.475082558942943e-05
Nipal3,9.562810077678402e-06
Nipal4,8.789934884559975e-06
Nipbl,8.189954690367682e-05
Nipsnap1,2.3327794671191297e-05
Nipsnap3a,2.4147680137647e-08
Nipsnap3b,5.220507291262971e-05
Nisch,8.581604360461554e-05
Nit1,2.732991402509335e-05
Nit2,3.5103524456137284e-05
Nkain1,1.9613564677148095e-05
Nkain2,8.188334883110924e-06
Nkain3,1.2926779166754743e-06
Nkain4,2.142030725477365e-05
Nkap,2.440179860820444e-05
Nkapl,1.2780637884733587e-06
Nkd1,2.890898701449045e-05
Nkd2,5.977058891694291e-06
Nkg7,8.877293899176752e-05
Nkiras1,1.446353394442547e-05
Nkiras2,1.222888730218255e-05
Nkpd1,8.209613531945087e-07
Nkrf,2.8580333501527942e-06
Nktr,3.924246074032418e-05
Nkx1-2,8.66686539593766e-09
Nkx2-1,1.1668888254633999e-06
Nkx2-2,2.0249682711467174e-06
Nkx2-2as,2.6463825200354476e-07
Nkx2-3,4.845584671383257e-06
Nkx2-4,3.885146556799641e-09
Nkx2-5,8.71468258432904e-08
Nkx2-6,1.6676244451493844e-08
Nkx2-9,4.180118837688967e-07
Nkx3-1,3.5414605152365954e-08
Nkx3-2,7.856961767558658e-08
Nkx6-1,1.632777669109166e-06
Nkx6-2,2.1985715621758978e-05
Nkx6-3,8.756522624171498e-08
Nle1,4.477302663541395e-06
Nlgn1,2.3589414463177633e-06
Nlgn2,5.498139864211873e-06
Nlgn3,4.445593890489361e-06
Nlk,7.772743744504339e-06
Nln,1.2196341728333666e-05
Nlrc3,2.0221888970714686e-06
Nlrc4,1.2748660139996851e-06
Nlrc5,7.681532457647782e-06
Nlrp10,1.981783372880752e-06
Nlrp12,1.7907537052571884e-06
Nlrp14,3.795489328565803e-09
Nlrp1a,2.10539080487247e-06
Nlrp1b,1.751274639091555e-06
Nlrp1c-ps,1.1517965253773705e-06
Nlrp2,1.9425732783998203e-09
Nlrp3,2.9814315819453e-06
Nlrp4a,9.11515153710685e-09
Nlrp4b,1.9545275754976654e-08
Nlrp4c,2.097979140671806e-08
Nlrp4e,2.0023447638890455e-09
Nlrp4f,1.56302434554324e-08
Nlrp4g,2.4207451623136224e-09
Nlrp5,4.4619413917706643e-08
Nlrp6,8.516838967359705e-07
Nlrp9a,8.397893711236146e-09
Nlrp9b,1.3747441662521805e-08
Nlrp9c,6.664520632048615e-09
Nlrx1,1.1572536620025368e-05
Nmb,1.0988180692139957e-05
Nmbr,3.6370948920193564e-08
Nmd3,6.483439928184733e-05
Nme1,0.0001422528779183969
Nme2,0.00018420839627081978
Nme3,3.4223478989536674e-05
Nme4,1.1868764102109968e-05
Nme5,3.006087319709605e-06
Nme6,1.5971508751833132e-05
Nme7,1.6167110938096623e-05
Nmi,3.8775496009939604e-05
Nmnat1,5.6036664218431005e-06
Nmnat2,3.1024987258037253e-06
Nmnat3,1.1182497791465428e-05
Nmral1,3.297679523094516e-05
Nms,2.3310879340797844e-09
Nmt1,3.7643035560118e-05
Nmt2,8.739188893379624e-06
Nmu,6.198303045232658e-08
Nmur1,4.4921259919427234e-07
Nmur2,2.5970710445068368e-08
Nnat,1.4074899745774526e-05
Nnmt,2.348460516337228e-05
Nnt,1.815268980030594e-05
Noa1,1.97688509964491e-05
Nob1,4.311368054100483e-05
Nobox,8.344099374295845e-08
Noc2l,6.006645777011457e-05
Noc3l,8.48868659769428e-06
Noc4l,4.56570469057996e-05
Nod1,1.8847174690205248e-05
Nod2,2.483086821678884e-06
Nodal,1.8762269295067805e-07
Nog,2.459297770454173e-07
Nol10,1.2357336224498894e-05
Nol11,2.706148028376124e-05
Nol12,2.4596474336442845e-05
Nol3,5.396886967793126e-06
Nol4,2.444235356110888e-06
Nol6,1.397092724676602e-05
Nol7,5.366200287142958e-05
Nol8,1.601651668040652e-05
Nol9,2.968855661398367e-05
Nolc1,6.885280636554519e-05
Nom1,2.5254976792077642e-05
Nomo1,2.1373506181635588e-05
Nono,0.00015994332493567194
Nop10,6.879790625612334e-05
Nop14,3.0901320054560045e-05
Nop16,5.4990035621771924e-05
Nop2,4.433714307748378e-05
Nop56,0.00010061588181214614
Nop58,0.0001335304250409543
Nos1,8.227544977591855e-08
Nos1ap,2.386525986871041e-06
Nos2,2.2165358821396844e-06
Nos3,1.4822581257759245e-05
Nosip,4.969129343315211e-05
Nostrin,1.761127968474454e-05
Notch1,8.905828806349309e-05
Notch2,8.384044658048293e-05
Notch3,9.575063232203694e-06
Notch4,8.770509151775976e-06
Noto,1.401641334722332e-08
Notum,9.654828279589065e-06
Nov,7.252941020947293e-06
Nova1,5.99137416246896e-06
Nova2,2.0432583457064204e-06
Nox1,1.1688313987417996e-07
Nox3,9.025494308873011e-09
Nox4,8.889065893243855e-06
Noxa1,1.0534724317475949e-07
Noxo1,3.569314027474575e-06
Npas1,1.9739533082816635e-07
Npas2,4.191714505873877e-06
Npas3,3.4743371370321956e-06
Npas4,5.276626738988804e-07
Npat,1.7632887076748893e-05
Npb,1.316466967900186e-07
Npbwr1,1.69571704332932e-07
Npc1,2.552858076690457e-05
Npc1l1,6.210257342330503e-08
Npc2,0.0002727457160667888
Npcd,1.6407272766792328e-08
Npdc1,0.00010892169754998614
Npepl1,4.151595884813509e-05
Npepps,4.2671072690957114e-05
Npff,7.29899495051674e-07
Npffr1,1.0495872851907952e-07
Npffr2,6.240143085075116e-08
Nphp1,8.23555435664741e-06
Nphp3,2.7468285014000906e-06
Nphp4,1.1121381447552694e-06
Nphs1,2.883974174855118e-07
Nphs1as,2.340053656903168e-08
Nphs2,9.120829828228326e-07
Npl,1.6252225533433278e-05
Nploc4,2.636224356076554e-05
Npm1,0.0005117021033288918
Npm2,1.0944158993077142e-07
Npm3,3.1395152067672026e-05
Npm3-ps1,3.2724888305350823e-07
Npnt,1.4957664814964894e-05
Nppa,0.0002093635546821304
Nppb,1.9220716588770163e-06
Nppc,7.622956401868341e-06
Npr1,1.2838526568429903e-05
Npr2,1.1028466673359695e-05
Npr3,7.911503248067577e-06
Nprl2,2.972666093598305e-05
Nprl3,1.878952509245089e-05
Nps,1.3747441662521806e-09
Npsr1,1.482332840132786e-08
Nptn,9.669346773414397e-05
Nptx1,3.3516860488083056e-06
Nptx2,4.343294993074552e-07
Nptxr,1.0802799429895125e-06
Npvf,3.2874317019073886e-10
Npw,3.939837466022282e-07
Npy,5.26039878067848e-06
Npy1r,7.055007746749723e-06
Npy2r,4.9520675727823115e-08
Npy5r,5.80082266672931e-08
Npy6r,7.770293113599281e-10
Nqo1,3.639264596942615e-05
Nqo2,2.9622539008260817e-05
Nr0b1,2.6179910644280657e-08
Nr0b2,2.2285798364657634e-06
Nr1d1,5.494395180645973e-05
Nr1d2,1.6650602484218966e-05
Nr1h2,5.3701003765711294e-05
Nr1h3,1.957575921257616e-05
Nr1h4,4.948750255337659e-06
Nr1h5,2.3161450627074782e-08
Nr1i2,2.683141983611321e-07
Nr1i3,1.1571161875859114e-06
Nr2c1,7.609328503176798e-06
Nr2c2,3.180380971396186e-05
Nr2c2ap,4.846242157723638e-06
Nr2e1,1.502386173514421e-06
Nr2e3,1.1138416320917124e-07
Nr2f1,2.97177848703879e-06
Nr2f2,3.152333201830367e-05
Nr2f6,3.9060845081665164e-05
Nr3c1,0.00012382577722820995
Nr3c2,2.3556839003586005e-06
Nr4a1,0.0006301302165599973
Nr4a2,4.468525220897303e-05
Nr4a3,6.414466622504441e-06
Nr5a1,3.589277703627976e-08
Nr5a2,4.90126181011647e-07
Nr6a1,2.889054751121702e-06
Nradd,1.322291699161111e-05
Nrap,1.6866915490204472e-06
Nrarp,1.0484008212038342e-05
Nras,0.00022750844430358
Nrbf2,2.3818458795572346e-05
Nrbp1,0.00011520553359095388
Nrbp2,2.0231273093936493e-05
Nrcam,7.194962680022744e-06
Nrd1,4.12410399006274e-05
Nrf1,3.7496864392354096e-05
Nrg1,7.5977029492491434e-06
Nrg2,2.585086861666247e-06
Nrg3,2.4043080038040856e-07
Nrg4,1.2942020895554496e-06
Nrgn,2.4556815955820746e-06
Nrip1,5.520751417172447e-05
Nrip2,1.0879904646176224e-05
Nrip3,2.0883559315080407e-06
Nrk,6.699785808487258e-07
Nrl,6.664520632048615e-09
Nrm,5.555762564797761e-05
Nrn1,7.081008342937536e-06
Nrn1l,5.774224355686605e-07
Nron,8.984550841312892e-07
Nrp,7.475799004593869e-06
Nrp1,0.0002184856994830395
Nrp2,1.748707453789793e-05
Nrsn1,2.362198992276926e-06
Nrsn2,1.23245814504508e-06
Nrtn,1.1238414016140598e-05
Nrxn1,1.9673485591351044e-05
Nrxn2,4.154656184870557e-06
Nrxn3,4.054598718161594e-06
Nsa2,3.2013398427829825e-05
Nsd1,8.22541113555989e-05
Nsdhl,2.4211426426921256e-05
Nsf,3.773992513809603e-05
Nsfl1c,9.379159199938483e-05
Nsg1,3.112044232036355e-05
Nsg2,5.224745089584157e-06
Nsl1,4.389229379673022e-06
Nsmaf,2.927338387577551e-05
Nsmce1,7.091306969887329e-05
Nsmce2,3.8278645536810416e-05
Nsmce4a,0.00010699624880217898
Nsun2,8.194718477761173e-05
Nsun3,4.3844775465766285e-06
Nsun4,1.7386269927620348e-05
Nsun5,1.8583373238998554e-05
Nsun6,1.0684631203082926e-05
Nsun7,4.844478898901706e-07
Nt5c,4.58273358679584e-05
Nt5c1a,6.484608460726047e-07
Nt5c1b,2.665808252819446e-08
Nt5c2,4.3160152870972696e-05
Nt5c3,5.491436492114257e-05
Nt5c3l,4.137337396950055e-05
Nt5dc1,1.1343850916543591e-05
Nt5dc2,3.6921952359175985e-05
Nt5dc3,6.161693010370507e-06
Nt5e,9.91441584106877e-06
Nt5m,2.2360632264490142e-05
Ntan1,7.084289797490895e-05
Ntf3,1.1691242790206968e-05
Ntf5,1.1143496897183708e-06
Nthl1,7.357003177184034e-06
Ntm,6.226933586781997e-06
Ntn1,1.7398732282344854e-05
Ntn3,1.7732406600088453e-06
Ntn4,6.32965088459523e-06
Ntn5,1.573215383819153e-06
Ntng1,1.4803603811116417e-06
Ntng2,2.3631254503020093e-06
Ntpcr,3.447954003337252e-05
Ntrk1,4.172348544575368e-06
Ntrk2,6.943175297399383e-05
Ntrk3,3.531687877359107e-06
Nts,3.4697347326495254e-06
Ntsr1,3.1081172454397125e-08
Ntsr2,3.460783952697514e-05
Nuak1,7.239343007998494e-06
Nuak2,2.7465565411411147e-05
Nub1,3.945659208708933e-05
Nubp1,3.897238328314111e-05
Nubp2,8.148171433436438e-05
Nubpl,9.71693085301237e-06
Nucb1,0.00025692426362927635
Nucb2,5.0700774051579634e-05
Nucks1,6.591745859891209e-05
Nudc,0.0001252614584239184
Nudcd1,1.2803321163476748e-05
Nudcd2,3.0410745587407232e-05
Nudcd3,3.740935893759787e-05
Nudt1,1.0785256498904037e-05
Nudt10,1.3515827156251059e-06
Nudt11,3.52263249730749e-06
Nudt12,2.154224108517167e-06
Nudt13,1.0307742101330617e-05
Nudt14,2.946297902774733e-05
Nudt15,9.748131568437745e-07
Nudt16,3.078225525546551e-05
Nudt16l1,8.520189159121375e-05
Nudt17,5.041396057845958e-06
Nudt18,2.786761830855442e-05
Nudt19,5.299274154840672e-05
Nudt2,1.2532616105696047e-05
Nudt21,2.8500598339885317e-05
Nudt22,1.6979883597779106e-05
Nudt3,9.441091424628144e-05
Nudt4,8.797761960584789e-05
Nudt5,2.588012675880945e-05
Nudt6,9.783008230220709e-06
Nudt7,2.617339555236233e-05
Nudt8,1.5249827836036227e-05
Nudt9,6.061865663880678e-05
Nuf2,8.573532221346236e-06
Nufip1,2.1624994706831502e-05
Nufip2,0.00014018287183293406
Numa1,5.8562158909064495e-05
Numb,1.7827712233701023e-05
Numbl,1.0910537532489452e-05
Nup107,1.919292284801767e-05
Nup133,1.6403596820434743e-05
Nup153,2.621750690865338e-05
Nup155,8.667014824651384e-06
Nup160,1.19986774258208e-05
Nup188,9.069127493280147e-06
Nup205,8.356681271991326e-06
Nup210,1.8908709434516405e-05
Nup210l,7.071325362288282e-06
Nup214,2.7141334988374845e-05
Nup35,1.5057991253358558e-05
Nup37,1.624983467401371e-05
Nup43,1.3040434646412505e-05
Nup50,3.02131709421226e-05
Nup54,2.8933523209283775e-05
Nup62,8.751373310696602e-05
Nup62-il4i1,1.3478469977820294e-07
Nup62cl,6.281983124917574e-07
Nup85,5.384594961802267e-05
Nup88,6.929176815497806e-05
Nup93,2.997034928232262e-05
Nup98,1.207449755516388e-05
Nupl1,1.687002360744991e-05
Nupl2,7.765601051988377e-06
Nupr1,0.00010358813847106885
Nus1,2.8303860495397532e-05
Nusap1,1.0377555196382031e-05
Nutf2,1.7352020866435024e-05
Nutf2-ps1,0.0
Nvl,1.7156418680171532e-05
Nwd1,2.5152438808720873e-06
Nxf1,5.726957064961725e-05
Nxf2,1.8878823691771794e-07
Nxf3,4.452975668947281e-09
Nxf7,3.075242928420639e-07
Nxn,3.9826278724840186e-05
Nxnl1,3.2204876381594564e-07
Nxnl2,7.146577662519216e-07
Nxph1,7.791751076889914e-06
Nxph2,1.3418698492331067e-08
Nxph3,1.930021266447083e-07
Nxph4,1.9195612564864688e-07
Nxt1,3.427553995339779e-05
Nxt2,1.890990486422619e-05
Nynrin,3.3369523776352115e-06
Nyx,1.912986393082654e-07
O3far1,5.754619308446139e-06
ORF61,1.4332425191004854e-05
ORF63,1.6926985833121142e-06
OTTMUSG00000016609,0.0
Oaf,8.862040216079902e-05
Oas1a,2.3300150359152528e-05
Oas1b,2.9367225107993593e-06
Oas1c,3.085643166895764e-06
Oas1d,8.923882783541329e-08
Oas1e,9.6590720550588e-08
Oas1f,4.615404680764251e-06
Oas1g,2.6628495642877294e-06
Oas1h,3.380077504415688e-08
Oas2,5.21446439408001e-06
Oas3,5.8454420806470164e-06
Oasl1,9.552379953460532e-06
Oasl2,4.347562677138483e-05
Oat,0.000265015619277181
Oaz1,8.115993454223314e-05
Oaz1-ps,0.0
Oaz2,0.00013387608354153846
Oaz3,5.241959277405054e-07
Obfc1,2.7302658227710263e-05
Obfc2a,2.0806842613454986e-05
Obfc2b,2.4055572278508103e-05
Obox1,3.5862891293535146e-10
Obox2,1.1954297097845048e-09
Obox3,8.965722823383786e-10
Obox5,9.264580250829913e-10
Obox6,1.7034873364429195e-09
Obp1a,3.2874317019073886e-10
Obscn,4.7219174679060495e-06
Obsl1,9.344733812870964e-06
Oc90,4.823558878980477e-08
Oca2,3.1768544537523216e-08
Ocel1,1.197581483262117e-05
Ociad1,0.0002186881455043915
Ociad2,2.6597743213593085e-05
Ocln,1.7418755729983745e-05
Ocm,3.084208651244022e-08
Ocrl,9.17411610754197e-06
Ocstamp,9.58256455363259e-07
Odam,1.4106070575457158e-08
Odc1,0.0001645536490401696
Odf1,4.452975668947281e-09
Odf2,2.1590446788218732e-05
Odf2l,5.381973982163564e-06
Odf3,1.1491068085303553e-07
Odf3b,3.552249268367401e-06
Odf3l1,3.346007757686829e-07
Odf3l2,2.3119610587232324e-07
Odf4,7.381778457919318e-08
Odz1,2.223499260199179e-07
Odz2,8.50909855998885e-06
Odz3,8.048081092410456e-06
Odz4,5.035568338010759e-06
Ofcc1,2.839145560738199e-08
Ofd1,8.721167790504621e-06
Ogdh,0.00012739679474302096
Ogdhl,5.484482079777585e-06
Ogfod1,9.26060544704488e-06
Ogfod2,2.3106460860424694e-05
Ogfr,6.11785660291271e-05
Ogfrl1,4.1978022316709546e-05
Ogg1,3.3619368585697076e-06
Ogn,0.00020125731593433893
Ogt,4.872254708208549e-05
Oip5,2.9951790236078215e-06
Oit1,4.0553458617302095e-06
Oit3,5.284546460816127e-06
Ola1,4.009309863606408e-05
Olah,1.9067103871062853e-08
Olfm1,2.932302409447431e-05
Olfm2,8.641761372032186e-06
Olfm3,6.256879101012098e-07
Olfm4,3.026947568145345e-06
Olfml1,3.8472394807023744e-05
Olfml2a,9.558536416465922e-06
Olfml2b,8.652173564804409e-05
Olfml3,0.0007115254714406015
Olfr1,1.6736015936983069e-09
Olfr10,1.3956641861734094e-08
Olfr100,0.0
Olfr1000,4.184003984245767e-10
Olfr1002,1.0161152533168292e-09
Olfr1006,5.080576266584146e-10
Olfr1008,4.482861411691893e-10
Olfr1009,1.6437158509536943e-09
Olfr101,4.572518639925731e-09
Olfr1010,5.8874913206886866e-09
Olfr1012,1.0161152533168292e-09
Olfr1013,1.0460009960614418e-08
Olfr1014,1.7931445646767573e-10
Olfr1015,6.784063603027065e-09
Olfr1016,2.9586885317166497e-09
Olfr1018,3.2874317019073886e-10
Olfr1019,1.1237039271974346e-08
Olfr102,3.76560358582119e-09
Olfr1020,8.66686539593766e-10
Olfr1022,3.5862891293535146e-10
Olfr1023,1.7931445646767573e-10
Olfr1024,8.965722823383786e-11
Olfr1026,6.276005976368651e-10
Olfr1028,6.754177860282452e-09
Olfr1029,7.29212122968548e-09
Olfr103,1.494287137230631e-10
Olfr1030,4.46074596206088e-07
Olfr1031,1.3388812749586455e-08
Olfr1032,1.1356582242952796e-09
Olfr1033,1.5206164765886347e-05
Olfr1034,1.191245705800259e-07
Olfr1036,4.184003984245767e-09
Olfr1037,3.2874317019073886e-09
Olfr1038-ps,1.82303030742137e-09
Olfr1039,1.195429709784505e-10
Olfr1040,4.482861411691893e-10
Olfr1042,4.78171883913802e-10
Olfr1043,2.39085941956901e-10
Olfr1044,1.4554356716626347e-08
Olfr1045,4.841490324627245e-09
Olfr1046,5.977148548922525e-11
Olfr1047,1.195429709784505e-10
Olfr1048,3.5862891293535146e-10
Olfr1049,1.2850869380183428e-09
Olfr1051,5.379433694030272e-10
Olfr1052,2.0920019921228836e-10
Olfr1053,8.66686539593766e-10
Olfr1054,8.965722823383786e-11
Olfr1055,3.705832100331965e-09
Olfr1056,1.7931445646767573e-10
Olfr1057,5.080576266584146e-10
Olfr1058,1.2253154525291174e-09
Olfr1061,2.39085941956901e-10
Olfr1062,1.8529160501659825e-09
Olfr1065,8.965722823383786e-11
Olfr1066,9.56343767827604e-10
Olfr107,1.4345156517414058e-09
Olfr1076,1.4644013944860184e-09
Olfr1077-ps1,2.0920019921228836e-10
Olfr1079,1.882801792910595e-09
Olfr108,6.784063603027065e-09
Olfr1080,1.6437158509536943e-09
Olfr1082,1.494287137230631e-10
Olfr1084,4.482861411691893e-10
Olfr1085,1.5540586227198563e-09
Olfr1086,3.8851465567996406e-10
Olfr1087,1.1655439670398922e-09
Olfr1089,1.494287137230631e-10
Olfr109,2.0920019921228836e-10
Olfr1090,2.6598311042705232e-09
Olfr1093,2.39085941956901e-10
Olfr1094,3.2874317019073886e-10
Olfr1095,1.494287137230631e-09
Olfr1097,2.689716847015136e-10
Olfr1098,4.78171883913802e-10
Olfr1099,1.494287137230631e-10
Olfr11,1.0161152533168292e-09
Olfr110,2.3104667715860018e-07
Olfr1100,2.689716847015136e-10
Olfr1101,1.6437158509536943e-09
Olfr1102,1.7931445646767573e-10
Olfr1104,1.7931445646767573e-09
Olfr1105,3.2874317019073886e-10
Olfr1106,5.379433694030272e-10
Olfr1107,7.471435686153155e-10
Olfr1109,1.3149726807629554e-09
Olfr111,2.7518791919239304e-07
Olfr1110,1.0161152533168292e-09
Olfr1111,1.494287137230631e-10
Olfr1112,1.093818184452822e-08
Olfr1113,2.8690313034828117e-09
Olfr1115,3.2874317019073886e-10
Olfr1116-ps,3.8851465567996406e-10
Olfr1118,1.494287137230631e-10
Olfr112,1.081863887354977e-08
Olfr1120,1.7931445646767573e-10
Olfr1121,3.944918042288866e-09
Olfr1122,6.574863403814777e-10
Olfr1123,1.1356582242952796e-09
Olfr1124,1.912687535655208e-09
Olfr1126,7.172578258707029e-10
Olfr1128,1.6138301082090817e-09
Olfr1129,2.0920019921228836e-10
Olfr113,1.344858423507568e-09
Olfr1130,4.452975668947281e-09
Olfr1131,2.689716847015136e-10
Olfr1132,4.78171883913802e-10
Olfr1133,4.184003984245767e-10
Olfr1134,2.9885742744612624e-11
Olfr1135,4.78171883913802e-10
Olfr1136,5.678291121476398e-10
Olfr1137,1.494287137230631e-10
Olfr1138,4.452975668947281e-09
Olfr114,9.862295105722166e-10
Olfr1140,1.7931445646767573e-10
Olfr1141,0.0
Olfr1143,1.1954297097845048e-09
Olfr1145,1.4644013944860184e-09
Olfr1148,0.0
Olfr115,4.662175868159569e-09
Olfr1151,5.080576266584146e-10
Olfr1152,1.7931445646767573e-10
Olfr1153,5.080576266584146e-10
Olfr1154,1.494287137230631e-10
Olfr1155,2.988574274461262e-10
Olfr1156,1.0460009960614418e-09
