,0
Gm9047,1.720690343738819e-06
Gm9051,2.4758134442285167e-09
Gm9057,1.4359717976525395e-07
Gm9059,3.210387293131117e-05
Gm906,8.170184365954105e-08
Gm9060,1.2379067221142584e-08
Gm9061,3.9613015107656267e-08
Gm9062,2.4758134442285167e-09
Gm9064,2.4758134442285167e-09
Gm9077,1.9806507553828133e-08
Gm9078,1.039841646575977e-07
Gm9081,5.248724501764455e-07
Gm9083,4.902110619572463e-07
Gm9085,7.4274403326855496e-09
Gm9089,7.4274403326855496e-09
Gm9103,1.2379067221142584e-08
Gm9104,3.6815345915678043e-06
Gm9105,6.932277643839847e-08
Gm9112,4.404472117282531e-06
Gm9115,2.4758134442285167e-08
Gm9117,9.903253776914067e-09
Gm9119,0.0
Gm9120,5.4467895773027366e-08
Gm9127,9.903253776914067e-09
Gm9132,1.8568600831713876e-07
Gm9134,8.368249441492387e-07
Gm9135,7.4274403326855496e-09
Gm9136,4.951626888457033e-09
Gm9141,0.0
Gm9142,5.199208232879885e-08
Gm9143,3.5899294941313494e-07
Gm9144,1.4359717976525395e-07
Gm9146,2.4758134442285167e-09
Gm9157,1.7330694109599618e-08
Gm9159,1.4854880665371099e-08
Gm9162,5.199208232879885e-08
Gm9164,1.9806507553828134e-07
Gm9165,6.189533610571292e-08
Gm9167,3.218557477497072e-08
Gm9169,1.2874229909988287e-07
Gm9172,5.199208232879885e-08
Gm9173,1.1141160499028325e-07
Gm9174,1.6092787387485357e-07
Gm9195,1.2379067221142584e-08
Gm9200,2.9709761330742198e-08
Gm9204,1.9806507553828134e-07
Gm9207,3.713720166342775e-08
Gm9208,4.951626888457033e-09
Gm9211,2.20347396536338e-07
Gm9218,9.903253776914067e-09
Gm9220,1.4359717976525395e-07
Gm9234,9.853737508029495e-07
Gm9238,2.97097613307422e-06
Gm9239,1.1883904532296879e-07
Gm9240,2.4758134442285167e-09
Gm9242,1.8321019487291023e-07
Gm9246,2.4758134442285167e-09
Gm9251,4.951626888457033e-09
Gm9252,7.328407794916409e-07
Gm9256,2.9709761330742198e-08
Gm9257,0.0
Gm9260,1.3864555287679694e-07
Gm9266,1.2379067221142584e-08
Gm9268,1.1388741843451177e-07
Gm9271,9.655672432491215e-08
Gm9273,7.4274403326855496e-09
Gm9274,2.4758134442285167e-08
Gm9278,2.9709761330742198e-08
Gm9294,1.832349530073525e-05
Gm9299,9.903253776914067e-09
Gm9308,4.951626888457033e-09
Gm9312,9.903253776914067e-09
Gm9317,0.0
Gm9320,1.0346424383430972e-05
Gm933,3.4908969563622086e-07
Gm9332,0.0
Gm9333,1.2230518414488873e-06
Gm9341,2.7233947886513683e-08
Gm9343,2.4758134442285167e-09
Gm9347,5.6176207049545044e-06
Gm9354,1.5869964177504793e-06
Gm9358,9.160509743645511e-08
Gm9359,2.228232099805665e-08
Gm9364,9.903253776914067e-09
Gm9367,7.4274403326855496e-09
Gm9369,7.4274403326855496e-09
Gm9372,1.7330694109599618e-08
Gm9373,2.4758134442285167e-09
Gm9377,1.4854880665371099e-08
Gm9378,3.4661388219199236e-08
Gm9379,9.903253776914067e-09
Gm9381,9.903253776914067e-09
Gm9385,8.743335178293007e-05
Gm9386,2.4758134442285167e-08
Gm9387,3.713720166342775e-08
Gm9392,3.1442830741702163e-07
Gm9396,3.456235568143009e-06
Gm9397,4.45646419961133e-08
Gm9399,2.4758134442285167e-08
Gm94,2.4758134442285167e-09
Gm9402,5.4467895773027366e-08
Gm9403,9.903253776914067e-09
Gm9408,1.2379067221142584e-08
Gm9409,3.0204924019587905e-07
Gm9423,4.951626888457033e-09
Gm9427,1.2379067221142584e-08
Gm9429,7.4274403326855496e-09
Gm9430,9.903253776914067e-09
Gm9431,4.45646419961133e-08
Gm9432,1.2874229909988287e-07
Gm9434,4.9516268884570335e-08
Gm9435,1.8816182176136726e-07
Gm9436,4.7040455440341816e-08
Gm9439,4.951626888457033e-09
Gm9440,1.7330694109599618e-08
Gm9442,2.4262971753439465e-07
Gm9443,2.4758134442285167e-09
Gm9445,2.4758134442285167e-09
Gm9451,1.4854880665371099e-08
Gm9457,1.7182145302945905e-06
Gm9458,7.4274403326855496e-09
Gm9480,7.922603021531253e-08
Gm9484,1.0101318852452347e-06
Gm9493,1.482269509059613e-05
Gm9495,3.9613015107656267e-08
Gm9497,4.951626888457033e-09
Gm9499,0.0
Gm9504,7.4274403326855496e-09
Gm9506,1.4854880665371099e-08
Gm9513,4.45646419961133e-08
Gm9515,4.7040455440341816e-08
Gm9516,3.218557477497072e-08
Gm9517,1.931134486498243e-07
Gm9519,3.218557477497072e-08
Gm9521,9.903253776914067e-09
Gm9522,5.94195226614844e-07
Gm9523,1.782585679844532e-07
Gm9529,3.4661388219199236e-08
Gm9530,1.0225109524663775e-06
Gm9531,4.637198581040011e-06
Gm9540,0.0
Gm9550,4.951626888457033e-09
Gm9553,4.951626888457033e-09
Gm9555,2.4758134442285167e-09
Gm9556,2.4758134442285167e-09
Gm9568,2.5005715786708017e-07
Gm9569,4.951626888457033e-09
Gm9573,9.903253776914067e-09
Gm9575,2.7481529230936533e-07
Gm9577,2.4758134442285167e-09
Gm9578,2.4758134442285167e-09
Gm9593,4.951626888457033e-09
Gm9597,1.9806507553828133e-08
Gm960,4.159366586303908e-07
Gm9602,5.9419522661484397e-08
Gm9611,4.7040455440341816e-08
Gm9613,9.903253776914067e-09
Gm9619,1.8816182176136726e-06
Gm9621,7.4274403326855496e-09
Gm9625,2.0321476750227665e-05
Gm9632,9.903253776914067e-09
Gm9637,4.45646419961133e-08
Gm9644,2.4758134442285167e-08
Gm9645,4.7040455440341816e-08
Gm9655,0.0
Gm9658,1.5845206043062507e-07
Gm9670,2.25299023424795e-07
Gm9673,0.0
Gm9687,2.673878519766798e-07
Gm9694,6.907519509397562e-07
Gm9696,2.4758134442285167e-08
Gm9701,2.3644018392382333e-06
Gm9703,1.4161652900987115e-05
Gm9710,2.4758134442285167e-09
Gm9711,1.3121811254411137e-07
Gm9712,9.160509743645511e-08
Gm9719,2.847185460862794e-07
Gm9722,5.9419522661484397e-08
Gm9723,2.4758134442285167e-09
Gm9725,1.1735355725643168e-06
Gm9726,3.7879945696696303e-07
Gm9727,1.1586806918989459e-06
Gm9728,7.4274403326855496e-09
Gm9729,1.4854880665371099e-08
Gm973,1.1423403231670375e-05
Gm9731,3.119524939727931e-07
Gm9732,1.0621239675740336e-06
Gm9733,4.451512572722873e-06
Gm9742,8.417765710376957e-08
Gm9747,1.2379067221142584e-08
Gm9748,1.2743011797444176e-05
Gm9750,4.7040455440341816e-08
Gm9752,1.4854880665371099e-08
Gm9754,4.7040455440341816e-08
Gm9755,1.8271503218406452e-06
Gm9758,1.41864110354294e-06
Gm9761,3.2655979329374133e-06
Gm9762,5.184353352214514e-06
Gm9765,0.0
Gm9767,1.3121811254411137e-07
Gm9768,6.684696299416994e-07
Gm9769,1.054696527241348e-06
Gm9770,6.684696299416995e-08
Gm9771,2.4758134442285167e-09
Gm9774,1.0091415598675434e-05
Gm9775,2.4758134442285167e-09
Gm9776,2.099489800705782e-06
Gm9785,1.2379067221142584e-08
Gm9788,7.4274403326855496e-09
Gm9789,9.086235340318656e-07
Gm9790,1.4349814722748483e-05
Gm9791,1.2923746178872857e-06
Gm9794,0.0002203572997901149
Gm9795,3.0700086708433608e-06
Gm9796,2.871943595305079e-07
Gm9797,4.5059804684959e-07
Gm9800,2.5109699951365616e-05
Gm9801,3.9613015107656267e-08
Gm9803,1.153233902321643e-05
Gm9805,3.713720166342775e-08
Gm9806,1.2379067221142583e-07
Gm9812,1.926182859609786e-06
Gm9816,1.4359717976525398e-06
Gm9817,4.9516268884570335e-08
Gm9818,9.903253776914067e-09
Gm9821,4.951626888457033e-09
Gm9824,8.591072651472953e-07
Gm9825,5.149691963995315e-07
Gm9826,9.903253776914067e-09
Gm9828,7.618077967891146e-06
Gm9830,3.4908969563622086e-07
Gm9833,1.950940994052071e-06
Gm9835,2.9202219574675353e-05
Gm9836,1.1141160499028325e-07
Gm9837,7.204617122704983e-07
Gm9839,1.6092787387485357e-07
Gm9840,1.3649159518031812e-05
Gm9843,0.00030264095960904963
Gm9844,1.3047536851084282e-05
Gm9845,0.0
Gm9847,1.039841646575977e-07
Gm9850,3.4661388219199236e-08
Gm9855,1.2379067221142583e-07
Gm9857,1.4780606262044244e-06
Gm9860,4.9516268884570335e-08
Gm9864,1.4854880665371099e-08
Gm9866,6.80848697162842e-07
Gm9867,1.1141160499028325e-07
Gm9869,7.922603021531253e-08
Gm9870,1.8395293890617878e-06
Gm9871,3.218557477497072e-08
Gm9873,1.5102462009793952e-07
Gm9877,8.516798248146097e-07
Gm9881,2.7233947886513683e-08
Gm9884,1.9806507553828133e-08
Gm9885,3.986059645207912e-07
Gm9887,1.1116402364586039e-06
Gm9888,7.551231004896976e-07
Gm9889,5.100175695110745e-07
Gm9892,1.3010399649420856e-05
Gm9894,2.4758134442285167e-09
Gm9898,1.0150835121336919e-07
Gm9899,2.0054088898250984e-07
Gm9903,3.7038169125658607e-06
Gm9905,5.496305846187307e-07
Gm9908,6.140017341686721e-07
Gm9910,3.317590015266212e-07
Gm9911,1.2379067221142584e-08
Gm9913,1.4112136632102545e-07
Gm9915,2.4758134442285167e-09
Gm9916,1.7330694109599618e-08
Gm9917,7.47695660157012e-07
Gm9918,1.2874229909988287e-07
Gm9920,1.0596481541298052e-06
Gm9922,1.5102462009793952e-07
Gm9923,4.9516268884570335e-08
Gm9924,2.4758134442285167e-08
Gm9925,1.7330694109599618e-08
Gm9929,1.7083112765176765e-07
Gm9930,0.0
Gm9931,4.951626888457033e-09
Gm9932,2.4758134442285167e-09
Gm9934,9.903253776914067e-09
Gm9936,2.9709761330742198e-08
Gm9938,6.932277643839847e-08
Gm9939,1.5746173505293367e-06
Gm9944,0.0
Gm9945,4.159366586303908e-07
Gm9946,5.4467895773027366e-08
Gm9947,3.0452505364010755e-07
Gm9949,6.932277643839847e-07
Gm9951,1.1636323187874029e-07
Gm9954,2.4758134442285167e-09
Gm9955,2.4758134442285167e-09
Gm9958,8.566314517030667e-07
Gm9959,5.199208232879885e-08
Gm996,5.644854652841018e-07
Gm9961,4.035575914092482e-07
Gm9962,7.4274403326855496e-09
Gm9964,9.903253776914067e-09
Gm9967,2.4758134442285166e-07
Gm9968,8.665347054799809e-08
Gm9970,3.2383639850509e-06
Gm9974,2.97097613307422e-07
Gm9978,1.7330694109599618e-08
Gm9979,1.7578275454022468e-07
Gm9985,2.4758134442285167e-09
Gm9987,4.951626888457033e-09
Gm9988,7.42744033268555e-08
Gm9989,1.0645997810182621e-07
Gm9991,3.9613015107656267e-08
Gm9992,1.2131485876719733e-07
Gm9994,1.7330694109599618e-07
Gm9996,5.199208232879885e-08
Gm9999,0.00017518360768672137
Gmcl1,1.8786472414805984e-05
Gmds,2.5944049082070627e-05
Gmeb1,1.2512761147130924e-05
Gmeb2,4.213834482076936e-06
Gmfb,8.368249441492387e-05
Gmfg,0.0001845174243714629
Gmip,1.455283142517522e-05
Gml,5.8453955418235276e-06
Gml2,3.971204764542541e-06
Gmnc,4.7040455440341816e-08
Gmnn,0.00010979489881120203
Gmppa,3.513426858704688e-05
Gmppb,1.9571305276626423e-05
Gmpr,2.1772303428545576e-05
Gmpr2,3.467129147297615e-05
Gmps,8.363792977292776e-05
Gna11,2.0752268289523427e-05
Gna12,8.360822001159701e-06
Gna13,3.807553495879036e-05
Gna14,4.382189796284474e-06
Gna15,1.0128552800338862e-05
Gnai1,6.887713001843733e-06
Gnai2,0.00022043157419344175
Gnai3,7.047898131685319e-05
Gnal,1.2205760280046588e-06
Gnao1,1.155214553077026e-05
Gnaq,1.5134647584568922e-05
Gnas,0.0006877265069109089
Gnat1,4.7040455440341816e-08
Gnat2,1.1982937070066022e-06
Gnat3,8.91292839922266e-08
Gnaz,1.6885047689638483e-06
Gnb1,6.138531853620185e-05
Gnb1l,1.920983651376906e-05
Gnb2,0.00022528416854412966
Gnb3,4.431706065169045e-07
Gnb4,2.0588864602204345e-05
Gnb5,7.7963365358756e-06
Gne,2.1534625337899637e-05
Gng10,5.100175695110745e-07
Gng11,6.0377662464400835e-05
Gng12,0.0001346149285895929
Gng13,5.471547711745021e-06
Gng2,5.4433234384808165e-05
Gng2-ps1,9.903253776914067e-09
Gng3,1.3966063638893063e-05
Gng4,6.437114954994143e-07
Gng5,0.0005382269878946141
Gng7,2.6862575869879404e-06
Gng8,3.1492347010586734e-06
Gngt1,5.199208232879885e-08
Gngt2,4.185857790157153e-05
Gnl1,3.0915482478081485e-05
Gnl2,3.151215351814056e-05
Gnl3,9.698751586420792e-05
Gnl3l,9.217453452862768e-06
Gnmt,7.033785995053216e-06
Gnpat,4.0231968468713396e-05
Gnpda1,6.689647926305452e-06
Gnpda2,2.3086960367430917e-05
Gnpnat1,3.486440492162597e-05
Gnptab,1.0886151714272788e-05
Gnptg,4.135846358583737e-05
Gnrh1,7.798812349319828e-07
Gnrhr,5.6943709217255884e-08
Gns,5.564143134559168e-05
Golga1,7.82852211065057e-06
Golga2,2.06804696996408e-05
Golga3,9.759656597148813e-06
Golga4,8.87826701100346e-06
Golga5,1.0534586205192338e-05
Golga7,3.638703018982651e-05
Golga7b,8.046393693742679e-07
Golgb1,1.3376820039166675e-05
Golim4,2.26685478953563e-05
Golm1,4.3534703603314236e-05
Golph3,5.390341030774326e-05
Golph3l,1.303515778386314e-05
Golt1a,5.322998905091311e-07
Golt1b,2.1658416010111062e-05
Gon4l,1.0329093689321372e-05
Gon7,1.300049639564394e-05
Gopc,7.241754324368411e-06
Gorab,8.160281112177191e-06
Gorasp1,1.368629671969524e-05
Gorasp2,0.00013788300233597456
Gosr1,1.7053403003846024e-05
Gosr2,4.914242105449183e-05
Got1,5.4485226467136965e-05
Got1l1,1.2973262447757428e-05
Got2,7.972614453104669e-05
Got2-ps1,1.48548806653711e-07
Gp1ba,2.1044414275942392e-07
Gp1bb,4.713948797811096e-06
Gp2,2.678830146655255e-06
Gp5,2.255466047692179e-06
Gp6,2.5996041164399424e-07
Gp9,2.6466445718802843e-06
Gpa33,1.4765751381378873e-05
Gpaa1,3.847661673675538e-05
Gpalpp1,1.3015351276309312e-05
Gpam,1.3691248346583697e-06
Gpank1,2.310429106154052e-05
Gpat2,1.7404968512926471e-06
Gpat3,6.1548722223520925e-06
Gpat4,5.065266725547122e-05
Gpatch1,9.474938051062533e-06
Gpatch11,2.6050509060172453e-05
Gpatch2,8.447475471707698e-06
Gpatch2l,9.338768311629964e-06
Gpatch3,5.0259012917838885e-06
Gpatch4,2.708539907985997e-05
Gpatch8,9.091186967207112e-06
Gpbar1,3.1937993430547864e-07
Gpbp1,6.226175649545874e-05
Gpbp1l1,1.660528077044066e-05
Gpc1,1.7669880551458924e-05
Gpc2,8.417765710376957e-08
Gpc3,4.6582429953159544e-05
Gpc4,1.0128552800338862e-05
Gpc5,1.2577132296680865e-06
Gpc6,7.469529161237435e-06
Gpcpd1,2.6166872292051192e-05
Gpd1,1.4079951057327574e-05
Gpd1l,1.4941534135919098e-05
Gpd2,5.541613232216689e-05
Gper1,7.254133391589553e-07
Gpha2,8.739621458126664e-07
Gphb5,7.4274403326855496e-09
Gphn,1.1621468307208656e-05
Gpi1,0.0002999918392237251
Gpihbp1,2.6463969905358614e-05
Gpkow,6.1400173416867216e-06
Gpld1,1.941037740275157e-06
Gpm6a,8.759427965680491e-06
Gpm6b,3.601565817319223e-05
Gpn1,3.33566345340908e-05
Gpn2,7.0833022639377865e-06
Gpn3,1.0829208005055531e-05
Gpnmb,1.35872641819261e-05
Gpr1,5.768645325052444e-07
Gpr101,9.903253776914067e-09
Gpr107,2.00813228461375e-05
Gpr108,4.357679243186612e-05
Gpr119,5.9419522661484397e-08
Gpr12,1.2874229909988287e-07
Gpr132,1.61224971488161e-05
Gpr135,1.0645997810182621e-07
Gpr137,1.8204656255412284e-05
Gpr137b,7.699779811550688e-06
Gpr137b-ps,1.3493183271045415e-06
Gpr137c,5.570580249514162e-07
Gpr139,2.4758134442285167e-08
Gpr141,7.598271460337317e-06
Gpr142,5.199208232879885e-08
Gpr143,6.932277643839847e-08
Gpr146,9.358574819183792e-06
Gpr149,4.7040455440341816e-08
Gpr15,4.035575914092482e-07
Gpr150,1.0175593255779204e-06
Gpr151,2.4758134442285167e-08
Gpr152,2.228232099805665e-08
Gpr153,5.199208232879885e-06
Gpr155,3.859793159552257e-06
Gpr156,1.9063763520559577e-07
Gpr157,1.6488917538561922e-06
Gpr158,1.931134486498243e-07
Gpr160,3.496096164595088e-05
Gpr161,4.6545292751496115e-07
Gpr162,1.8098196277310457e-06
Gpr165,3.713720166342775e-08
Gpr17,7.328407794916409e-07
Gpr171,1.2908891298207486e-05
Gpr173,1.931134486498243e-06
Gpr174,3.2086542237201575e-06
Gpr176,8.838653995895804e-07
Gpr179,4.6545292751496115e-07
Gpr18,1.0787119176503647e-05
Gpr180,2.357964724283239e-05
Gpr182,4.926868754014748e-06
Gpr183,1.4010628280889176e-05
Gpr19,9.945342605465952e-06
Gpr20,7.774054214877542e-07
Gpr21,7.675021677108401e-08
Gpr22,1.8816182176136726e-07
Gpr25,1.4854880665371099e-08
Gpr26,1.5597624698639656e-07
Gpr27,1.547383402642823e-06
Gpr3,2.1638609502557236e-06
Gpr31b,2.4758134442285167e-09
Gpr33,1.0150835121336919e-07
Gpr34,5.785976019162043e-06
Gpr35,3.027919842291476e-06
Gpr37,7.999353238302337e-06
Gpr37l1,7.113012025268528e-06
Gpr39,2.045021904932755e-06
Gpr4,2.5129506458919442e-06
Gpr45,6.957035778282132e-07
Gpr50,8.170184365954105e-08
Gpr55,2.8447096474185656e-06
Gpr6,3.218557477497072e-08
Gpr61,4.1841247207461933e-07
Gpr62,9.608631977050873e-06
Gpr63,2.7233947886513683e-08
Gpr65,1.7803574477447264e-05
Gpr68,1.9657958747174424e-06
Gpr75,1.0645997810182621e-07
Gpr82,1.5597624698639656e-07
Gpr83,1.7603033588464754e-06
Gpr84,7.1897622420396126e-06
Gpr85,1.3592215808814557e-06
Gpr87,3.1690412086125013e-07
Gpr88,3.5156550908044937e-07
Gpr89,1.847699573427742e-05
Gprasp1,9.586349656052817e-06
Gprasp2,2.9734519465184485e-06
Gprc5a,1.67736360846482e-05
Gprc5b,2.496857858504459e-05
Gprc5c,4.238592616519221e-06
Gprc5d,7.675021677108401e-08
Gprc6a,3.4661388219199236e-08
Gprin1,3.911785241881056e-07
Gprin3,9.903253776914066e-07
Gps1,3.47109044880838e-05
Gps2,9.563324591021492e-05
Gpsm1,1.1277330238460893e-05
Gpsm2,2.176487598821289e-05
Gpsm3,6.219986115935302e-05
Gpt,9.254590654526196e-06
Gpt2,7.5685616990065754e-06
Gpx1,0.0016040844821425444
Gpx2,4.241068429963449e-05
Gpx2-ps1,1.0893579154605473e-07
Gpx3,0.0005502668686738975
Gpx4,0.0005204060827230573
Gpx5,1.2379067221142584e-08
Gpx6,6.813438598516878e-06
Gpx7,4.126438267495669e-05
Gpx8,8.895845286457483e-05
Gramd1a,4.185115046123885e-05
Gramd1b,1.241620442280601e-05
Gramd1c,7.865659312313998e-06
Gramd2,5.1595952177722285e-06
Gramd3,2.6414453636474045e-05
Gramd4,5.1051273219992015e-06
Grap,2.25645637306987e-05
Grap2,4.436657692057502e-06
Grasp,1.0717796400065248e-05
Grb10,3.2670834210039504e-05
Grb14,1.8811230549248268e-05
Grb2,6.088520422046768e-05
Grb7,8.068676014740735e-06
Grcc10,7.998610494269069e-05
Greb1,6.454445649103743e-06
Greb1l,7.006552047166702e-07
Grem1,1.361697394325684e-06
Grem2,4.996191530453147e-06
Grhl1,2.406490667790118e-06
Grhl2,1.245334162446944e-06
Grhl3,2.3445953316844052e-06
Grhpr,4.7089971709226384e-05
Gria1,9.63091429804893e-07
Gria2,3.052677976733761e-06
Gria3,6.367792178555745e-06
Gria4,1.193342080118145e-06
Grid1,3.6146876285736344e-07
Grid2,1.7578275454022468e-07
Grid2ip,8.170184365954105e-08
Grifin,4.357431661842189e-07
Grik1,6.61042189609014e-07
Grik2,9.6804305669335e-07
Grik3,1.8568600831713876e-07
Grik4,5.322998905091311e-07
Grik5,4.409423744170988e-06
Grin1,1.3097053119968854e-06
Grin1os,3.218557477497072e-08
Grin2a,2.97097613307422e-07
Grin2b,1.2824713641103717e-06
Grin2c,4.1098503174193376e-07
Grin2d,3.307686761489298e-06
Grin3a,3.1690412086125013e-07
Grin3b,4.7040455440341816e-07
Grina,0.00011682620899281101
Grip1,6.162299662684778e-06
Grip1os1,3.498324396694894e-06
Grip1os2,4.0603340485347675e-07
Grip1os3,3.218557477497072e-08
Grip2,3.540413225246779e-07
Gripap1,1.6894950943415396e-05
Grk1,1.4854880665371099e-08
Grk2,4.870172626141915e-05
Grk3,8.234555515504046e-06
Grk4,1.3579836741593414e-05
Grk5,2.0301670242673836e-06
Grk6,4.0264154043488366e-05
Grm1,1.2403825355584868e-06
Grm2,4.45646419961133e-08
Grm3,5.620096518398732e-07
Grm4,3.416622553035353e-07
Grm5,2.946217998631935e-07
Grm6,4.45646419961133e-07
Grm7,1.7083112765176765e-07
Grm8,1.039841646575977e-07
Grn,0.00017216063947131835
Grp,1.0645997810182621e-07
Grpel1,0.0001332334246877134
Grpel2,2.2762628806236982e-05
Grpr,2.4758134442285167e-08
Grrp1,3.0353472826241614e-06
Grsf1,2.8043538882776407e-05
Grtp1,3.061095742444138e-05
Grwd1,2.603565417950708e-05
Grxcr1,7.4274403326855496e-09
Grxcr2,9.903253776914067e-09
Gsap,7.34326267558178e-06
Gsc,1.8246745083964169e-06
Gsc2,2.1737642040326375e-06
Gsdma,2.5179022727804014e-06
Gsdma2,2.0670566445863885e-05
Gsdmc,2.0549251587096688e-07
Gsdmc2,8.09590996262725e-06
Gsdmc3,2.639217131547599e-06
Gsdmc4,2.3025065031325204e-06
Gsdmcl-ps,4.25592331062882e-06
Gsdmcl1,4.481222334053615e-07
Gsdmcl2,1.480536439648653e-06
Gsdmd,5.1912856298583534e-05
Gse1,9.994858874350522e-06
Gsg1,0.0002547314936497836
Gsg1l,1.6835531420753914e-06
Gsg1l2,2.4758134442285167e-09
Gsg2,3.886531944749926e-05
Gsk3a,2.7137391162188772e-05
Gsk3b,3.392359581281913e-05
Gskip,3.473071099563763e-05
Gsn,0.0004864775352833497
Gspt1,3.422812086645924e-05
Gspt2,2.946217998631935e-06
Gsr,6.658452676908172e-05
Gss,1.7580751267466698e-05
Gssos1,2.228232099805665e-08
Gssos2,2.9709761330742198e-08
Gsta1,0.00012418927817594663
Gsta2,2.9202219574675353e-05
Gsta3,1.896225516934621e-05
Gsta4,0.00020862194406447173
Gstcd,8.789137727011235e-06
Gstk1,3.448065383777055e-05
Gstm1,0.0006068515849417402
Gstm2,7.925326416319904e-05
Gstm2-ps1,7.5537068183412045e-06
Gstm3,2.365144583271502e-05
Gstm4,1.537232567521486e-05
Gstm5,0.0002538179184888633
Gstm6,8.068676014740735e-06
Gstm7,1.573627025151645e-05
Gsto1,0.0003844443116198041
Gsto2,3.333187639964852e-05
Gstp-ps,2.7885086822345782e-05
Gstp1,0.00012506819194864775
Gstp2,8.494515927148041e-06
Gstp3,7.333359421804866e-06
Gstt1,2.4379334985318203e-05
Gstt2,3.956597465221593e-05
Gstt3,2.6018323485397483e-05
Gstt4,5.49482035812077e-05
Gstz1,2.8712008512718107e-05
Gsx1,6.932277643839847e-08
Gsx2,1.3864555287679694e-07
Gt(ROSA)26Sor,3.1900856228884434e-05
Gtdc1,5.310619837870168e-06
Gtf2a1,4.570351618045841e-06
Gtf2a1l,4.4621585705330555e-05
Gtf2a2,0.0001926083827072017
Gtf2b,5.920907851872498e-05
Gtf2e1,8.22960388861559e-06
Gtf2e2,7.023139997243034e-05
Gtf2f1,7.405405593031917e-05
Gtf2f2,5.412128189083537e-05
Gtf2h1,3.672126500479736e-05
Gtf2h2,2.2287272624945106e-05
Gtf2h3,9.992383060906293e-06
Gtf2h4,2.0370993019112234e-05
Gtf2h5,0.00015289633506177628
Gtf2i,6.622553381966859e-05
Gtf2ird1,7.078350637049329e-06
Gtf2ird2,5.528491420962278e-06
Gtf3a,7.18183963901808e-05
Gtf3c1,7.642836102333431e-06
Gtf3c2,2.552316079655178e-05
Gtf3c3,9.036719071434086e-06
Gtf3c4,6.645083284309339e-06
Gtf3c5,1.3196085657737993e-05
Gtf3c6,9.174869461622037e-05
Gtpbp1,2.665213172711998e-05
Gtpbp10,2.5079990190034876e-06
Gtpbp2,1.54540275188744e-05
Gtpbp3,6.511389358320999e-06
Gtpbp4,5.515864772396712e-05
Gtpbp6,1.592690788672205e-05
Gtpbp8,1.2497906266465551e-05
Gtse1,1.0118649546561947e-05
Gtsf1,0.00013606080364102235
Gtsf1l,5.454712180324268e-05
Guca1a,8.89559770511306e-06
Guca1b,8.14542623151182e-07
Guca2a,2.9962294302053507e-05
Guca2b,4.6785446655586276e-05
Gucd1,3.0271770982582073e-05
Gucy1a2,2.20347396536338e-07
Gucy1a3,4.765940880139895e-06
Gucy1b2,2.2777483686902354e-07
Gucy1b3,5.979089467811868e-06
Gucy2c,3.1418072607259875e-06
Gucy2d,1.1809630128970025e-06
Gucy2e,4.45646419961133e-08
Gucy2f,2.4758134442285167e-08
Gucy2g,8.417765710376957e-07
Guf1,2.041308184766412e-05
Guk1,7.511617989789319e-05
Gulo,8.937686533664946e-07
Gulp1,3.3572030303738685e-06
Gusb,5.2519430592419525e-05
Gvin1,2.9709761330742198e-08
Gxylt1,8.657919614467123e-06
Gxylt2,7.454674280572064e-06
Gyg,6.157595617140744e-05
Gykl1,5.0112939924629404e-05
Gypa,2.144797186735164e-05
Gypc,2.9165082373011925e-05
Gys1,2.5609814267099776e-05
Gys2,4.0850921829770526e-07
Gzf1,8.707435883351694e-06
Gzma,0.00019532682586896459
Gzmb,3.844690697542463e-05
Gzmc,1.2235470041377329e-05
Gzmd,1.1980461256621792e-05
Gzme,6.310848469338489e-06
Gzmf,1.6731547256096315e-05
Gzmg,1.1515008329106831e-05
Gzmk,1.993029822603956e-06
Gzmm,1.7231661571830477e-06
Gzmn,5.100175695110744e-06
H13,0.0001497644310548272
H19,0.0003839194391696276
H1f0,0.00010979489881120203
H1fnt,7.520035755499696e-05
H1foo,3.218557477497072e-08
H1fx,8.630685666580609e-06
H2-Aa,0.0004213265044984763
H2-Ab1,0.0005679516041060217
H2-Bl,1.1141160499028324e-06
H2-D1,0.0005372564690244765
H2-DMa,8.458121469517881e-05
H2-DMb1,4.508951444628975e-05
H2-DMb2,2.630551784492799e-05
H2-Ea-ps,0.0
H2-Eb1,0.0003699929885458422
H2-Eb2,2.1143446813711533e-06
H2-K1,0.0005892807369280503
H2-K2,5.783500205717815e-06
H2-Ke6,6.437114954994143e-07
H2-M1,2.4758134442285167e-09
H2-M10.1,6.684696299416995e-08
H2-M10.3,2.4758134442285167e-08
H2-M10.5,9.903253776914067e-09
H2-M10.5-ps1,7.4274403326855496e-09
H2-M10.6,4.951626888457033e-09
H2-M11,7.4274403326855496e-09
H2-M2,6.52624423898637e-06
H2-M3,1.4659291403277047e-05
H2-M5,1.470633185871739e-06
H2-M6-ps,7.179858988262698e-08
H2-M9,6.189533610571292e-08
H2-Oa,1.8868174258465526e-05
H2-Ob,1.982878987482619e-05
H2-Q1,2.1118688679269246e-06
H2-Q10,8.449951285151927e-06
H2-Q2,1.1881428718852652e-05
H2-Q3,1.4854880665371099e-08
H2-Q4,1.6612708210773347e-05
H2-Q5,2.2034739653633797e-06
H2-Q6,4.134113289172777e-05
H2-Q7,9.352385285573222e-05
H2-T-ps,2.3025065031325204e-06
H2-T10,3.795422010002316e-06
H2-T22,2.009617772680287e-05
H2-T23,1.5699133049853022e-05
